
JLAB fadc pedestal measurement on host adcpcal4
----------------------------
Opening CRCSR Window (opened at [0xb6f7c000,0xb7f7c000])
Opening A32 Window (opened at [0xb6f6c000,0xb6f7c000])
Opening A32Blt Window (opened at [0xacf6c000,0xb6f6c000])
Opening A24 Window (opened at [0xabf6c000,0xacf6c000])
Opening A16 Window (opened at [0xabf5c000,0xabf6c000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac0ec000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac16c000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac1ec000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac26c000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac2ec000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac36c000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac3ec000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac46c000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac5ec000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac66c000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac6ec000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac76c000 (0x00800000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x880000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x900000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x980000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0xa00000
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 12 FADC(s) successfully initialized
fadc250Config: nfadc=12
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.2/parms/fadc250/adcpcal4.cnf<

ReadConfigFile: crate = all  host = adcpcal4 - activated

ReadConfigFile: crate = end  host = adcpcal4 - disactivated


fadc250DownloadAll reached, nfadc=12
faMeasureChannelPedestal: slot 3, chan 0 => avg 93.455, rms  1.195, min 89, max 98
faMeasureChannelPedestal: slot 3, chan 1 => avg 97.739, rms  1.265, min 93, max 102
faMeasureChannelPedestal: slot 3, chan 2 => avg 116.611, rms  1.205, min 112, max 121
faMeasureChannelPedestal: slot 3, chan 3 => avg 115.907, rms  1.140, min 111, max 120
faMeasureChannelPedestal: slot 3, chan 4 => avg 93.956, rms  1.263, min 89, max 99
faMeasureChannelPedestal: slot 3, chan 5 => avg 105.664, rms  1.272, min 101, max 111
faMeasureChannelPedestal: slot 3, chan 6 => avg 122.944, rms  1.273, min 119, max 128
faMeasureChannelPedestal: slot 3, chan 7 => avg 124.079, rms  1.278, min 120, max 129
faMeasureChannelPedestal: slot 3, chan 8 => avg 146.198, rms  1.339, min 141, max 152
faMeasureChannelPedestal: slot 3, chan 9 => avg 94.629, rms  1.309, min 91, max 99
faMeasureChannelPedestal: slot 3, chan 10 => avg 127.555, rms  1.286, min 123, max 132
faMeasureChannelPedestal: slot 3, chan 11 => avg 83.332, rms  1.131, min 79, max 87
faMeasureChannelPedestal: slot 3, chan 12 => avg 87.952, rms  1.243, min 83, max 92
faMeasureChannelPedestal: slot 3, chan 13 => avg 106.160, rms  1.213, min 102, max 111
faMeasureChannelPedestal: slot 3, chan 14 => avg 105.083, rms  1.119, min 101, max 110
faMeasureChannelPedestal: slot 3, chan 15 => avg 79.948, rms  1.128, min 76, max 84
faMeasureChannelPedestal: slot 4, chan 0 => avg 135.746, rms  1.335, min 131, max 140
faMeasureChannelPedestal: slot 4, chan 1 => avg 118.995, rms  1.240, min 115, max 123
faMeasureChannelPedestal: slot 4, chan 2 => avg 90.073, rms  1.178, min 86, max 94
faMeasureChannelPedestal: slot 4, chan 3 => avg 104.804, rms  1.179, min 100, max 109
faMeasureChannelPedestal: slot 4, chan 4 => avg 109.181, rms  1.250, min 105, max 114
faMeasureChannelPedestal: slot 4, chan 5 => avg 119.306, rms  1.235, min 115, max 123
faMeasureChannelPedestal: slot 4, chan 6 => avg 113.877, rms  1.229, min 110, max 118
faMeasureChannelPedestal: slot 4, chan 7 => avg 107.907, rms  1.242, min 103, max 112
faMeasureChannelPedestal: slot 4, chan 8 => avg 132.836, rms  1.290, min 128, max 138
faMeasureChannelPedestal: slot 4, chan 9 => avg 141.431, rms  1.400, min 136, max 146
faMeasureChannelPedestal: slot 4, chan 10 => avg 66.384, rms  1.308, min 61, max 71
faMeasureChannelPedestal: slot 4, chan 11 => avg 128.815, rms  1.339, min 125, max 134
faMeasureChannelPedestal: slot 4, chan 12 => avg 95.550, rms  1.203, min 92, max 100
faMeasureChannelPedestal: slot 4, chan 13 => avg 126.431, rms  1.185, min 122, max 130
faMeasureChannelPedestal: slot 4, chan 14 => avg 93.126, rms  1.107, min 89, max 97
faMeasureChannelPedestal: slot 4, chan 15 => avg 89.680, rms  1.156, min 85, max 93
faMeasureChannelPedestal: slot 5, chan 0 => avg 120.091, rms  1.238, min 116, max 124
faMeasureChannelPedestal: slot 5, chan 1 => avg 99.567, rms  1.198, min 95, max 103
faMeasureChannelPedestal: slot 5, chan 2 => avg 92.951, rms  1.178, min 89, max 98
faMeasureChannelPedestal: slot 5, chan 3 => avg 100.062, rms  1.162, min 96, max 104
faMeasureChannelPedestal: slot 5, chan 4 => avg 86.752, rms  1.304, min 83, max 92
faMeasureChannelPedestal: slot 5, chan 5 => avg 83.026, rms  1.256, min 78, max 88
faMeasureChannelPedestal: slot 5, chan 6 => avg 112.499, rms  1.363, min 107, max 117
faMeasureChannelPedestal: slot 5, chan 7 => avg 95.023, rms  1.395, min 90, max 100
faMeasureChannelPedestal: slot 5, chan 8 => avg 122.303, rms  1.351, min 117, max 127
faMeasureChannelPedestal: slot 5, chan 9 => avg 91.038, rms  1.219, min 87, max 95
faMeasureChannelPedestal: slot 5, chan 10 => avg 113.972, rms  1.325, min 109, max 119
faMeasureChannelPedestal: slot 5, chan 11 => avg 85.730, rms  1.248, min 81, max 91
faMeasureChannelPedestal: slot 5, chan 12 => avg 115.498, rms  1.193, min 111, max 119
faMeasureChannelPedestal: slot 5, chan 13 => avg 119.366, rms  1.163, min 115, max 124
faMeasureChannelPedestal: slot 5, chan 14 => avg 100.961, rms  1.230, min 96, max 105
faMeasureChannelPedestal: slot 5, chan 15 => avg 112.027, rms  1.158, min 108, max 116
faMeasureChannelPedestal: slot 6, chan 0 => avg 112.591, rms  1.231, min 108, max 119
