
JLAB fadc pedestal measurement on host adcft2
----------------------------
Opening CRCSR Window (opened at [0xb6f04000,0xb7f04000])
Opening A32 Window (opened at [0xb6ef4000,0xb6f04000])
Opening A32Blt Window (opened at [0xacef4000,0xb6ef4000])
Opening A24 Window (opened at [0xabef4000,0xacef4000])
Opening A16 Window (opened at [0xabee4000,0xabef4000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac074000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac0f4000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac174000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac1f4000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac274000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac2f4000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac374000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac3f4000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac574000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac5f4000 (0x00700000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x780000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x800000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x880000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x900000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x980000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0xa00000
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 10 FADC(s) successfully initialized
fadc250Config: nfadc=10
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.2/parms/fadc250/adcft2.cnf<

ReadConfigFile: crate = adcft2  host = adcft2 - activated

ReadConfigFile: crate = end  host = adcft2 - disactivated


fadc250DownloadAll reached, nfadc=10
faMeasureChannelPedestal: slot 3, chan 0 => avg 208.666, rms  2.014, min 202, max 216
faMeasureChannelPedestal: slot 3, chan 1 => avg 181.127, rms  2.106, min 173, max 188
faMeasureChannelPedestal: slot 3, chan 2 => avg 211.971, rms  3.569, min 196, max 220
faMeasureChannelPedestal: slot 3, chan 3 => avg 187.158, rms  2.094, min 181, max 196
faMeasureChannelPedestal: slot 3, chan 4 => avg 211.523, rms  2.161, min 204, max 218
faMeasureChannelPedestal: slot 3, chan 5 => avg 189.626, rms  2.052, min 183, max 197
faMeasureChannelPedestal: slot 3, chan 6 => avg 205.173, rms  2.099, min 198, max 214
faMeasureChannelPedestal: slot 3, chan 7 => avg 183.236, rms  2.210, min 176, max 197
faMeasureChannelPedestal: slot 3, chan 8 => avg 198.147, rms  2.079, min 191, max 206
faMeasureChannelPedestal: slot 3, chan 9 => avg 190.427, rms  2.031, min 184, max 198
faMeasureChannelPedestal: slot 3, chan 10 => avg 196.883, rms  1.965, min 188, max 204
faMeasureChannelPedestal: slot 3, chan 11 => avg 216.463, rms  2.072, min 210, max 224
faMeasureChannelPedestal: slot 3, chan 12 => avg 171.784, rms  2.062, min 165, max 179
faMeasureChannelPedestal: slot 3, chan 13 => avg 199.790, rms  2.057, min 193, max 207
faMeasureChannelPedestal: slot 3, chan 14 => avg 181.790, rms  1.997, min 175, max 189
faMeasureChannelPedestal: slot 3, chan 15 => avg 211.435, rms  1.935, min 205, max 219
faMeasureChannelPedestal: slot 4, chan 0 => avg 208.534, rms  1.961, min 201, max 216
faMeasureChannelPedestal: slot 4, chan 1 => avg 151.656, rms  2.018, min 145, max 159
faMeasureChannelPedestal: slot 4, chan 2 => avg 152.277, rms  2.077, min 145, max 159
faMeasureChannelPedestal: slot 4, chan 3 => avg 165.266, rms  1.959, min 159, max 173
faMeasureChannelPedestal: slot 4, chan 4 => avg 191.458, rms  2.087, min 184, max 199
faMeasureChannelPedestal: slot 4, chan 5 => avg 176.098, rms  2.035, min 169, max 185
faMeasureChannelPedestal: slot 4, chan 6 => avg 182.007, rms  2.165, min 175, max 195
faMeasureChannelPedestal: slot 4, chan 7 => avg 188.277, rms  2.050, min 181, max 196
faMeasureChannelPedestal: slot 4, chan 8 => avg 171.188, rms  2.046, min 164, max 180
faMeasureChannelPedestal: slot 4, chan 9 => avg 202.208, rms  2.210, min 193, max 224
faMeasureChannelPedestal: slot 4, chan 10 => avg 220.591, rms  2.055, min 213, max 228
