
JLAB fadc pedestal measurement on host adcpcal2
----------------------------
Opening CRCSR Window (opened at [0xb6f48000,0xb7f48000])
Opening A32 Window (opened at [0xb6f38000,0xb6f48000])
Opening A32Blt Window (opened at [0xacf38000,0xb6f38000])
Opening A24 Window (opened at [0xabf38000,0xacf38000])
Opening A16 Window (opened at [0xabf28000,0xabf38000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac0b8000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac138000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac1b8000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac238000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac2b8000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac338000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac3b8000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac438000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac5b8000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac638000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac6b8000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac738000 (0x00800000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x880000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x900000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x980000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0xa00000
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 12 FADC(s) successfully initialized
fadc250Config: nfadc=12
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.0/parms/fadc250/adcpcal2.cnf<

ReadConfigFile: crate = all  host = adcpcal2 - activated

ReadConfigFile: crate = end  host = adcpcal2 - disactivated


fadc250DownloadAll reached, nfadc=12
faMeasureChannelPedestal: slot 3, chan 0 => avg 57.371, rms  1.198, min 53, max 61
faMeasureChannelPedestal: slot 3, chan 1 => avg 62.544, rms  1.234, min 58, max 67
faMeasureChannelPedestal: slot 3, chan 2 => avg 73.988, rms  1.233, min 70, max 78
faMeasureChannelPedestal: slot 3, chan 3 => avg 97.218, rms  1.163, min 93, max 102
faMeasureChannelPedestal: slot 3, chan 4 => avg 76.496, rms  1.378, min 72, max 81
faMeasureChannelPedestal: slot 3, chan 5 => avg 90.657, rms  1.103, min 87, max 94
faMeasureChannelPedestal: slot 3, chan 6 => avg 85.670, rms  1.232, min 81, max 90
faMeasureChannelPedestal: slot 3, chan 7 => avg 89.992, rms  1.382, min 85, max 95
faMeasureChannelPedestal: slot 3, chan 8 => avg 104.343, rms  1.309, min 100, max 109
faMeasureChannelPedestal: slot 3, chan 9 => avg 84.522, rms  1.297, min 79, max 89
faMeasureChannelPedestal: slot 3, chan 10 => avg 124.903, rms  1.271, min 121, max 130
faMeasureChannelPedestal: slot 3, chan 11 => avg 76.605, rms  1.223, min 72, max 83
faMeasureChannelPedestal: slot 3, chan 12 => avg 123.461, rms  1.177, min 119, max 128
faMeasureChannelPedestal: slot 3, chan 13 => avg 76.179, rms  1.163, min 72, max 81
faMeasureChannelPedestal: slot 3, chan 14 => avg 104.832, rms  1.094, min 101, max 109
faMeasureChannelPedestal: slot 3, chan 15 => avg 141.279, rms  1.240, min 138, max 145
faMeasureChannelPedestal: slot 4, chan 0 => avg 118.734, rms  1.220, min 114, max 123
faMeasureChannelPedestal: slot 4, chan 1 => avg 103.236, rms  1.371, min 99, max 108
faMeasureChannelPedestal: slot 4, chan 2 => avg 130.506, rms  1.320, min 126, max 135
faMeasureChannelPedestal: slot 4, chan 3 => avg 92.935, rms  1.216, min 89, max 97
faMeasureChannelPedestal: slot 4, chan 4 => avg 108.088, rms  1.250, min 103, max 113
faMeasureChannelPedestal: slot 4, chan 5 => avg 104.692, rms  1.308, min 100, max 109
faMeasureChannelPedestal: slot 4, chan 6 => avg 132.081, rms  1.339, min 128, max 137
faMeasureChannelPedestal: slot 4, chan 7 => avg 84.604, rms  1.607, min 79, max 91
faMeasureChannelPedestal: slot 4, chan 8 => avg 117.125, rms  1.346, min 113, max 122
faMeasureChannelPedestal: slot 4, chan 9 => avg 138.969, rms  1.373, min 134, max 144
faMeasureChannelPedestal: slot 4, chan 10 => avg 122.523, rms  1.297, min 118, max 127
