
JLAB fadc pedestal measurement on host adcftof5
----------------------------
Opening CRCSR Window (opened at [0xb6f20000,0xb7f20000])
Opening A32 Window (opened at [0xb6f10000,0xb6f20000])
Opening A32Blt Window (opened at [0xacf10000,0xb6f10000])
Opening A24 Window (opened at [0xabf10000,0xacf10000])
Opening A16 Window (opened at [0xabf00000,0xabf10000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac090000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac110000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac190000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac210000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac290000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac310000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac390000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac410000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac590000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac610000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac690000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac710000 (0x00800000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x880000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x900000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x980000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0xa00000
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 12 FADC(s) successfully initialized
fadc250Config: nfadc=12
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.2/parms/fadc250/adcftof5.cnf<

ReadConfigFile: crate = all  host = adcftof5 - activated

ReadConfigFile: crate = end  host = adcftof5 - disactivated


fadc250DownloadAll reached, nfadc=12
faMeasureChannelPedestal: slot 3, chan 0 => avg 182.104, rms  1.295, min 178, max 187
faMeasureChannelPedestal: slot 3, chan 1 => avg 182.139, rms  1.251, min 178, max 187
faMeasureChannelPedestal: slot 3, chan 2 => avg 174.307, rms  1.316, min 170, max 179
faMeasureChannelPedestal: slot 3, chan 3 => avg 171.323, rms  1.310, min 166, max 176
faMeasureChannelPedestal: slot 3, chan 4 => avg 187.324, rms  1.296, min 183, max 193
faMeasureChannelPedestal: slot 3, chan 5 => avg 196.051, rms  1.255, min 192, max 200
faMeasureChannelPedestal: slot 3, chan 6 => avg 164.905, rms  1.308, min 160, max 169
faMeasureChannelPedestal: slot 3, chan 7 => avg 202.036, rms  1.402, min 197, max 208
faMeasureChannelPedestal: slot 3, chan 8 => avg 168.416, rms  1.335, min 164, max 174
faMeasureChannelPedestal: slot 3, chan 9 => avg 181.077, rms  1.296, min 177, max 186
faMeasureChannelPedestal: slot 3, chan 10 => avg 182.498, rms  1.314, min 178, max 187
faMeasureChannelPedestal: slot 3, chan 11 => avg 199.917, rms  1.237, min 196, max 204
faMeasureChannelPedestal: slot 3, chan 12 => avg 198.277, rms  1.223, min 194, max 202
faMeasureChannelPedestal: slot 3, chan 13 => avg 211.906, rms  1.164, min 208, max 217
faMeasureChannelPedestal: slot 3, chan 14 => avg 190.209, rms  1.362, min 185, max 195
faMeasureChannelPedestal: slot 3, chan 15 => avg 188.219, rms  1.150, min 184, max 192
faMeasureChannelPedestal: slot 4, chan 0 => avg 200.985, rms  1.214, min 196, max 205
faMeasureChannelPedestal: slot 4, chan 1 => avg 201.649, rms  1.308, min 197, max 206
faMeasureChannelPedestal: slot 4, chan 2 => avg 209.137, rms  1.254, min 205, max 213
faMeasureChannelPedestal: slot 4, chan 3 => avg 215.349, rms  1.251, min 211, max 220
faMeasureChannelPedestal: slot 4, chan 4 => avg 206.063, rms  1.419, min 201, max 211
faMeasureChannelPedestal: slot 4, chan 5 => avg 224.850, rms  1.252, min 220, max 229
faMeasureChannelPedestal: slot 4, chan 6 => avg 200.897, rms  1.382, min 196, max 206
faMeasureChannelPedestal: slot 4, chan 7 => avg 204.725, rms  1.393, min 199, max 210
faMeasureChannelPedestal: slot 4, chan 8 => avg 223.629, rms  1.365, min 219, max 228
faMeasureChannelPedestal: slot 4, chan 9 => avg 242.017, rms  1.336, min 237, max 247
faMeasureChannelPedestal: slot 4, chan 10 => avg 199.573, rms  1.311, min 195, max 204
faMeasureChannelPedestal: slot 4, chan 11 => avg 220.221, rms  1.230, min 216, max 225
faMeasureChannelPedestal: slot 4, chan 12 => avg 210.482, rms  1.273, min 207, max 215
faMeasureChannelPedestal: slot 4, chan 13 => avg 199.432, rms  1.210, min 194, max 204
