
JLAB fadc pedestal measurement on host adcecal3
----------------------------
Opening CRCSR Window (opened at [0xb6edd000,0xb7edd000])
Opening A32 Window (opened at [0xb6ecd000,0xb6edd000])
Opening A32Blt Window (opened at [0xacecd000,0xb6ecd000])
Opening A24 Window (opened at [0xabecd000,0xacecd000])
Opening A16 Window (opened at [0xabebd000,0xabecd000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac04d000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac0cd000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac14d000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac1cd000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac24d000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac2cd000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac34d000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac3cd000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac54d000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac5cd000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac64d000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac6cd000 (0x00800000) 
Initialized FADC 12  Slot # 17 at address 0xac74d000 (0x00880000) 
Initialized FADC 13  Slot # 18 at address 0xac7cd000 (0x00900000) 
Initialized FADC 14  Slot # 19 at address 0xac84d000 (0x00980000) 
Initialized FADC 15  Slot # 20 at address 0xac8cd000 (0x00a00000) 
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 16 FADC(s) successfully initialized
fadc250Config: nfadc=16
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.2/parms/fadc250/adcecal3.cnf<

ReadConfigFile: crate = all  host = adcecal3 - activated

ReadConfigFile: crate = end  host = adcecal3 - disactivated


fadc250DownloadAll reached, nfadc=16
faMeasureChannelPedestal: slot 3, chan 0 => avg 113.928, rms  1.265, min 110, max 119
faMeasureChannelPedestal: slot 3, chan 1 => avg 115.162, rms  1.236, min 111, max 120
faMeasureChannelPedestal: slot 3, chan 2 => avg 82.940, rms  1.245, min 79, max 88
faMeasureChannelPedestal: slot 3, chan 3 => avg 56.521, rms  1.244, min 52, max 61
faMeasureChannelPedestal: slot 3, chan 4 => avg 108.688, rms  1.362, min 103, max 114
faMeasureChannelPedestal: slot 3, chan 5 => avg 101.279, rms  1.182, min 98, max 106
faMeasureChannelPedestal: slot 3, chan 6 => avg 104.460, rms  1.261, min 101, max 109
faMeasureChannelPedestal: slot 3, chan 7 => avg 100.475, rms  1.324, min 96, max 106
faMeasureChannelPedestal: slot 3, chan 8 => avg 87.127, rms  1.205, min 82, max 91
faMeasureChannelPedestal: slot 3, chan 9 => avg 117.414, rms  1.258, min 111, max 122
faMeasureChannelPedestal: slot 3, chan 10 => avg 74.376, rms  1.220, min 70, max 78
faMeasureChannelPedestal: slot 3, chan 11 => avg 124.086, rms  1.173, min 119, max 128
faMeasureChannelPedestal: slot 3, chan 12 => avg 119.196, rms  1.250, min 114, max 124
faMeasureChannelPedestal: slot 3, chan 13 => avg 112.639, rms  1.284, min 106, max 118
faMeasureChannelPedestal: slot 3, chan 14 => avg 93.105, rms  1.284, min 87, max 98
faMeasureChannelPedestal: slot 3, chan 15 => avg 82.124, rms  1.115, min 78, max 86
faMeasureChannelPedestal: slot 4, chan 0 => avg 104.635, rms  1.173, min 101, max 109
faMeasureChannelPedestal: slot 4, chan 1 => avg 101.467, rms  1.183, min 97, max 105
faMeasureChannelPedestal: slot 4, chan 2 => avg 89.034, rms  1.212, min 84, max 95
faMeasureChannelPedestal: slot 4, chan 3 => avg 109.713, rms  1.192, min 106, max 114
faMeasureChannelPedestal: slot 4, chan 4 => avg 107.476, rms  1.369, min 102, max 112
faMeasureChannelPedestal: slot 4, chan 5 => avg 95.613, rms  1.384, min 92, max 151
faMeasureChannelPedestal: slot 4, chan 6 => avg 107.868, rms  1.327, min 102, max 113
faMeasureChannelPedestal: slot 4, chan 7 => avg 109.926, rms  1.286, min 104, max 116
faMeasureChannelPedestal: slot 4, chan 8 => avg 140.870, rms  1.336, min 136, max 145
faMeasureChannelPedestal: slot 4, chan 9 => avg 120.897, rms  1.291, min 116, max 125
faMeasureChannelPedestal: slot 4, chan 10 => avg 87.752, rms  1.356, min 83, max 122
faMeasureChannelPedestal: slot 4, chan 11 => avg 132.437, rms  1.275, min 128, max 137
faMeasureChannelPedestal: slot 4, chan 12 => avg 115.846, rms  1.307, min 111, max 144
faMeasureChannelPedestal: slot 4, chan 13 => avg 120.494, rms  1.174, min 116, max 125
faMeasureChannelPedestal: slot 4, chan 14 => avg 78.136, rms  1.175, min 74, max 82
faMeasureChannelPedestal: slot 4, chan 15 => avg 106.574, rms  1.182, min 102, max 111
faMeasureChannelPedestal: slot 5, chan 0 => avg 136.838, rms  1.287, min 133, max 141
faMeasureChannelPedestal: slot 5, chan 1 => avg 139.079, rms  1.320, min 134, max 144
faMeasureChannelPedestal: slot 5, chan 2 => avg 113.077, rms  1.304, min 108, max 118
faMeasureChannelPedestal: slot 5, chan 3 => avg 133.060, rms  1.285, min 128, max 138
faMeasureChannelPedestal: slot 5, chan 4 => avg 163.165, rms  1.305, min 158, max 167
faMeasureChannelPedestal: slot 5, chan 5 => avg 145.276, rms  1.563, min 140, max 174
faMeasureChannelPedestal: slot 5, chan 6 => avg 152.329, rms  1.516, min 146, max 191
faMeasureChannelPedestal: slot 5, chan 7 => avg 143.324, rms  1.376, min 137, max 171
faMeasureChannelPedestal: slot 5, chan 8 => avg 114.034, rms  1.467, min 108, max 134
faMeasureChannelPedestal: slot 5, chan 9 => avg 161.657, rms  1.592, min 157, max 220
faMeasureChannelPedestal: slot 5, chan 10 => avg 119.130, rms  1.379, min 114, max 125
faMeasureChannelPedestal: slot 5, chan 11 => avg 120.081, rms  1.238, min 116, max 124
faMeasureChannelPedestal: slot 5, chan 12 => avg 115.607, rms  1.236, min 111, max 119
faMeasureChannelPedestal: slot 5, chan 13 => avg 149.346, rms  1.457, min 144, max 175
